transaction_id,cust_id,tran_date,sub_category,category,Qty,Rate,Tax,total_amt,Store_type
33632846691,268606,7/2/2014,Kids,Clothing,-5,-1146,601.65,-6331.65,e-Shop
54730601969,274917,7/2/2014,Kids,Clothing,5,102,53.55,563.55,e-Shop
34021802745,271577,7/2/2014,Kids,Clothing,4,1247,523.74,5511.74,Flagship store
27835361772,273083,7/2/2014,Kids,Clothing,4,1141,479.22,5043.22,e-Shop
84834490422,271596,7/2/2014,Kids,Clothing,4,447,187.74,1975.74,e-Shop
90027428071,275056,7/2/2014,Kids,Clothing,2,401,84.21,886.21,TeleShop
70614471898,274772,7/2/2014,Kids,Clothing,5,163,85.575,900.575,TeleShop
28640836748,269049,6/2/2014,Kids,Clothing,5,1293,678.82,7143.825,Flagship store
9107602878,266900,6/2/2014,Kids,Clothing,2,666,139.86,1471.86,Flagship store
78935183480,275010,6/2/2014,Kids,Clothing,2,1262,265.02,2789.02,e-Shop
51473331806,267794,5/2/2014,Kids,Clothing,3,292,91.98,967.98,TeleShop
14735497960,270253,5/2/2014,Kids,Clothing,1,225,23.625,248.625,TeleShop
33632846691,268606,5/2/2014,Kids,Clothing,5,1146,601.65,6331.65,e-Shop
92456150942,267489,5/2/2014,Kids,Clothing,-4,-587,246.54,-2594.54,TeleShop
6522235782,269285,4/2/2014,Kids,Clothing,3,907,285.7,3006.705,e-Shop
22828723502,272596,3/2/2014,Kids,Clothing,4,240,100.8,1060.8,e-Shop
44279555583,270455,3/2/2014,Kids,Clothing,3,1190,374.85,3944.85,MBR
92456150942,267489,3/2/2014,Kids,Clothing,4,587,246.54,2594.54,TeleShop
92912620218,273184,3/2/2014,Kids,Clothing,1,1034,108.57,1142.57,e-Shop
32254231201,274148,2/2/2014,Kids,Clothing,2,135,28.35,298.35,Flagship store
11824708239,274999,2/2/2014,Kids,Clothing,1,1430,150.15,1580.15,e-Shop
54450927619,271534,2/2/2014,Kids,Clothing,4,172,72.24,760.24,e-Shop
52287442334,270213,1/2/2014,Kids,Clothing,1,834,87.57,921.57,MBR
2547329505,271176,1/2/2014,Kids,Clothing,-5,-1428,749.7,-7889.7,TeleShop
95849732397,271328,1/2/2014,Kids,Clothing,2,841,176.61,1858.61,MBR
82379417230,269090,1/2/2014,Kids,Clothing,1,615,64.575,679.575,Flagship store
76021787833,269476,1/2/2014,Kids,Clothing,2,418,87.78,923.78,e-Shop
13844622404,271302,11/1/2014,Kids,Clothing,2,923,193.83,2039.83,e-Shop
99986751618,274814,11/1/2014,Kids,Clothing,5,923,484.57,5099.575,MBR
83303329933,268904,11/1/2014,Kids,Clothing,3,694,218.61,2300.61,e-Shop
66991700898,272410,11/1/2014,Kids,Clothing,5,1391,730.27,7685.275,TeleShop
20603779371,272077,10/1/2014,Kids,Clothing,1,955,100.27,1055.275,Flagship store
33939401473,274948,10/1/2014,Kids,Clothing,5,976,512.4,5392.4,e-Shop
80406993092,273615,10/1/2014,Kids,Clothing,-1,-955,100.27,-1055.275,e-Shop
5462718143,269664,9/1/2014,Kids,Clothing,2,1448,304.08,3200.08,e-Shop
74570363510,268090,9/1/2014,Kids,Clothing,2,1450,304.5,3204.5,MBR
71802405431,274099,9/1/2014,Kids,Clothing,4,293,123.06,1295.06,e-Shop
70500078533,272869,9/1/2014,Kids,Clothing,2,1301,273.21,2875.21,MBR
50673843380,269228,8/1/2014,Kids,Clothing,1,1013,106.36,1119.365,TeleShop
45862590549,272228,8/1/2014,Kids,Clothing,5,534,280.35,2950.35,TeleShop
53184255339,268489,8/1/2014,Kids,Clothing,4,819,343.98,3619.98,Flagship store
53245167621,273928,8/1/2014,Kids,Clothing,4,270,113.4,1193.4,TeleShop
70003642399,274789,8/1/2014,Kids,Clothing,1,1241,130.3,1371.305,TeleShop
89897942683,273156,8/1/2014,Kids,Clothing,5,1184,621.6,6541.6,e-Shop
62534546479,268497,7/1/2014,Kids,Clothing,2,555,116.55,1226.55,Flagship store
51322842516,271810,7/1/2014,Kids,Clothing,2,143,30.03,316.03,e-Shop
3076696316,274963,7/1/2014,Kids,Clothing,2,1479,310.59,3268.59,e-Shop
80406993092,273615,7/1/2014,Kids,Clothing,1,955,100.27,1055.275,e-Shop
95164687008,273354,7/1/2014,Kids,Clothing,4,1384,581.28,6117.28,TeleShop
23208198450,270749,6/1/2014,Kids,Clothing,4,847,355.74,3743.74,MBR
49224164567,270074,6/1/2014,Kids,Clothing,4,1004,421.68,4437.68,TeleShop
34584760666,274052,5/1/2014,Kids,Clothing,1,769,80.745,849.745,TeleShop
964154706,274927,5/1/2014,Kids,Clothing,2,408,85.68,901.68,TeleShop
73430588249,268288,5/1/2014,Kids,Clothing,1,1147,120.43,1267.435,e-Shop
64568459286,275181,5/1/2014,Kids,Clothing,3,564,177.66,1869.66,e-Shop
81569100771,275037,5/1/2014,Kids,Clothing,5,621,326.02,3431.025,Flagship store
80437298259,274360,4/1/2014,Kids,Clothing,-4,-600,252,-2652,e-Shop
35197032510,272375,3/1/2014,Kids,Clothing,4,863,362.46,3814.46,e-Shop
63096895453,270519,3/1/2014,Kids,Clothing,1,324,34.02,358.02,Flagship store
85302608197,266841,3/1/2014,Kids,Clothing,4,1142,479.64,5047.64,Flagship store
46129128420,268627,2/1/2014,Kids,Clothing,3,515,162.22,1707.225,e-Shop
16531038014,273230,1/1/2014,Kids,Clothing,-4,-505,212.1,-2232.1,MBR
26412890125,269365,1/1/2014,Kids,Clothing,1,167,17.535,184.535,TeleShop
56243724107,273436,1/1/2014,Kids,Clothing,2,329,69.09,727.09,TeleShop
45967608403,268894,1/1/2014,Kids,Clothing,4,798,335.16,3527.16,e-Shop
67088172893,271877,1/1/2014,Kids,Clothing,1,902,94.71,996.71,e-Shop
64398634646,274854,12/12/2013,Kids,Clothing,1,536,56.28,592.28,e-Shop
48065377477,274842,11/12/2013,Kids,Clothing,4,760,319.2,3359.2,TeleShop
35773596634,275225,11/12/2013,Kids,Clothing,5,722,379.05,3989.05,e-Shop
47729200099,271546,11/12/2013,Kids,Clothing,3,805,253.57,2668.575,Flagship store
13890849860,269857,10/12/2013,Kids,Clothing,3,494,155.61,1637.61,e-Shop
10268270634,267337,10/12/2013,Kids,Clothing,3,789,248.53,2615.535,e-Shop
87065372533,272436,10/12/2013,Kids,Clothing,1,811,85.155,896.155,e-Shop
32476366106,273608,9/12/2013,Kids,Clothing,3,362,114.03,1200.03,e-Shop
19617469335,270281,9/12/2013,Kids,Clothing,5,1455,763.87,8038.875,TeleShop
78542249387,267413,9/12/2013,Kids,Clothing,3,364,114.66,1206.66,Flagship store
1887479886,270823,8/12/2013,Kids,Clothing,1,1294,135.87,1429.87,Flagship store
4572080426,267583,8/12/2013,Kids,Clothing,-5,-1476,774.9,-8154.9,Flagship store
27140992073,270563,7/12/2013,Kids,Clothing,-3,-716,225.54,-2373.54,TeleShop
80158149985,268895,7/12/2013,Kids,Clothing,3,844,265.86,2797.86,MBR
29780958596,268884,6/12/2013,Kids,Clothing,3,603,189.94,1998.945,Flagship store
16810266305,269328,6/12/2013,Kids,Clothing,4,155,65.1,685.1,TeleShop
73191090444,269139,6/12/2013,Kids,Clothing,4,201,84.42,888.42,TeleShop
31912426798,273170,5/12/2013,Kids,Clothing,4,1494,627.48,6603.48,e-Shop
46052289808,268708,4/12/2013,Kids,Clothing,5,270,141.75,1491.75,MBR
10726102624,267924,4/12/2013,Kids,Clothing,-2,-385,80.85,-850.85,Flagship store
15790589808,273219,3/12/2013,Kids,Clothing,3,429,135.13,1422.135,Flagship store
35298814537,268204,3/12/2013,Kids,Clothing,1,918,96.39,1014.39,e-Shop
39348589648,271011,3/12/2013,Kids,Clothing,2,426,89.46,941.46,MBR
20047331969,270853,3/12/2013,Kids,Clothing,-3,-447,140.8,-1481.805,MBR
57271839021,274128,3/12/2013,Kids,Clothing,1,388,40.74,428.74,TeleShop
49752451850,269007,3/12/2013,Kids,Clothing,5,326,171.15,1801.15,MBR
67094099351,274222,3/12/2013,Kids,Clothing,4,1464,614.88,6470.88,e-Shop
41089498440,268802,2/12/2013,Kids,Clothing,3,799,251.68,2648.685,TeleShop
6532068077,267008,2/12/2013,Kids,Clothing,2,958,201.18,2117.18,MBR
65716076029,268679,2/12/2013,Kids,Clothing,-3,-291,91.665,-964.665,e-Shop
23209298415,272411,1/12/2013,Kids,Clothing,5,146,76.65,806.65,MBR
9199526379,274044,12/11/2013,Kids,Clothing,-3,-606,190.89,-2008.89,TeleShop
57528817167,272308,12/11/2013,Kids,Clothing,2,900,189,1989,Flagship store
53484905729,274818,12/11/2013,Kids,Clothing,4,268,112.56,1184.56,TeleShop
60831990407,271431,11/11/2013,Kids,Clothing,2,1240,260.4,2740.4,TeleShop
23913785696,274594,11/11/2013,Kids,Clothing,2,826,173.46,1825.46,e-Shop
5553482422,273682,11/11/2013,Kids,Clothing,3,368,115.92,1219.92,MBR
92874142137,274780,11/11/2013,Kids,Clothing,5,1496,785.4,8265.4,e-Shop
41037649929,271873,10/11/2013,Kids,Clothing,4,242,101.64,1069.64,e-Shop
49615088406,269507,10/11/2013,Kids,Clothing,3,467,147.1,1548.105,MBR
59689043154,274084,10/11/2013,Kids,Clothing,-5,-685,359.62,-3784.625,e-Shop
2820688369,269972,10/11/2013,Kids,Clothing,1,400,42,442,Flagship store
52333790740,267332,10/11/2013,Kids,Clothing,3,545,171.67,1806.675,Flagship store
9199526379,274044,10/11/2013,Kids,Clothing,3,606,190.89,2008.89,TeleShop
50130685320,273325,10/11/2013,Kids,Clothing,1,1496,157.08,1653.08,e-Shop
23369831920,268478,8/11/2013,Kids,Clothing,1,1354,142.17,1496.17,e-Shop
33958905402,269964,7/11/2013,Kids,Clothing,5,249,130.72,1375.725,Flagship store
46735424380,272237,7/11/2013,Kids,Clothing,2,654,137.34,1445.34,TeleShop
66735268679,272222,7/11/2013,Kids,Clothing,2,786,165.06,1737.06,TeleShop
63395710262,273112,6/11/2013,Kids,Clothing,5,584,306.6,3226.6,Flagship store
98331540834,272881,6/11/2013,Kids,Clothing,5,1155,606.37,6381.375,Flagship store
59689043154,274084,5/11/2013,Kids,Clothing,5,685,359.62,3784.625,e-Shop
61921563645,268393,5/11/2013,Kids,Clothing,4,235,98.7,1038.7,e-Shop
45274112993,272771,4/11/2013,Kids,Clothing,3,1177,370.75,3901.755,e-Shop
26229360944,272142,4/11/2013,Kids,Clothing,4,1468,616.56,6488.56,TeleShop
97908416053,274624,4/11/2013,Kids,Clothing,-5,-1276,669.9,-7049.9,TeleShop
21208539196,273968,2/11/2013,Kids,Clothing,3,219,68.985,725.985,e-Shop
37520493338,266820,1/11/2013,Kids,Clothing,4,480,201.6,2121.6,e-Shop
68626541417,267339,10/10/2013,Kids,Clothing,1,830,87.15,917.15,Flagship store
68536255715,271496,10/10/2013,Kids,Clothing,4,946,397.32,4181.32,MBR
42594581220,269362,9/10/2013,Kids,Clothing,3,1191,375.16,3948.165,e-Shop
5551581340,270074,9/10/2013,Kids,Clothing,3,207,65.205,686.205,MBR
80153787774,272232,9/10/2013,Kids,Clothing,4,318,133.56,1405.56,TeleShop
6236454874,267962,8/10/2013,Kids,Clothing,-2,-934,196.14,-2064.14,TeleShop
7232517558,267707,8/10/2013,Kids,Clothing,-1,-611,64.155,-675.155,Flagship store
38076441343,268220,8/10/2013,Kids,Clothing,2,1365,286.65,3016.65,e-Shop
5689364332,275096,8/10/2013,Kids,Clothing,-2,-1144,240.24,-2528.24,Flagship store
46748937031,272277,8/10/2013,Kids,Clothing,4,287,120.54,1268.54,Flagship store
69463088149,270111,8/10/2013,Kids,Clothing,4,1146,481.32,5065.32,e-Shop
53909388478,273702,7/10/2013,Kids,Clothing,-4,-826,346.92,-3650.92,Flagship store
10702795422,271144,7/10/2013,Kids,Clothing,5,1349,708.22,7453.225,Flagship store
17843035021,273387,7/10/2013,Kids,Clothing,4,536,225.12,2369.12,MBR
93402722589,273913,7/10/2013,Kids,Clothing,2,1346,282.66,2974.66,e-Shop
86083850080,271437,7/10/2013,Kids,Clothing,3,167,52.605,553.605,TeleShop
62520184012,274909,6/10/2013,Kids,Clothing,3,454,143.01,1505.01,MBR
7232517558,267707,6/10/2013,Kids,Clothing,1,611,64.155,675.155,Flagship store
99276576007,269805,6/10/2013,Kids,Clothing,2,1371,287.91,3029.91,e-Shop
50928364895,274024,5/10/2013,Kids,Clothing,4,1089,457.38,4813.38,MBR
20379072578,269904,5/10/2013,Kids,Clothing,3,833,262.39,2761.395,e-Shop
65295087252,270994,5/10/2013,Kids,Clothing,3,968,304.92,3208.92,Flagship store
45026699183,273596,4/10/2013,Kids,Clothing,1,298,31.29,329.29,Flagship store
44103159566,272893,4/10/2013,Kids,Clothing,-4,-958,402.36,-4234.36,e-Shop
22979102640,268021,3/10/2013,Kids,Clothing,4,1013,425.46,4477.46,e-Shop
26072591434,273752,3/10/2013,Kids,Clothing,5,310,162.75,1712.75,TeleShop
5689364332,275096,3/10/2013,Kids,Clothing,2,1144,240.24,2528.24,Flagship store
60338341222,268159,3/10/2013,Kids,Clothing,1,318,33.39,351.39,e-Shop
6236454874,267962,3/10/2013,Kids,Clothing,2,934,196.14,2064.14,TeleShop
49755771032,270146,1/10/2013,Kids,Clothing,3,1022,321.93,3387.93,MBR
53909388478,273702,1/10/2013,Kids,Clothing,4,826,346.92,3650.92,Flagship store
94978162195,271859,12/9/2013,Kids,Clothing,3,320,100.8,1060.8,e-Shop
98929551506,271714,11/9/2013,Kids,Clothing,5,1320,693,7293,TeleShop
79583299423,271037,11/9/2013,Kids,Clothing,3,1366,430.29,4528.29,MBR
84411986311,273435,11/9/2013,Kids,Clothing,3,591,186.16,1959.165,TeleShop
40399177613,267010,10/9/2013,Kids,Clothing,2,366,76.86,808.86,MBR
77756237112,275152,10/9/2013,Kids,Clothing,5,308,161.7,1701.7,e-Shop
4381196320,274804,9/9/2013,Kids,Clothing,4,1345,564.9,5944.9,e-Shop
74210075173,273342,9/9/2013,Kids,Clothing,3,117,36.855,387.855,TeleShop
5519614501,271384,8/9/2013,Kids,Clothing,5,536,281.4,2961.4,Flagship store
27895715682,269877,8/9/2013,Kids,Clothing,4,963,404.46,4256.46,e-Shop
33626906760,269218,8/9/2013,Kids,Clothing,3,1390,437.85,4607.85,TeleShop
29561995539,275183,8/9/2013,Kids,Clothing,3,1328,418.32,4402.32,Flagship store
96522102664,267112,8/9/2013,Kids,Clothing,4,1262,530.04,5578.04,e-Shop
90118575971,273586,7/9/2013,Kids,Clothing,1,1250,131.25,1381.25,Flagship store
88670572513,270886,7/9/2013,Kids,Clothing,3,163,51.345,540.345,e-Shop
22031240171,267996,6/9/2013,Kids,Clothing,3,637,200.65,2111.655,e-Shop
19373719499,271044,6/9/2013,Kids,Clothing,1,1183,124.21,1307.215,MBR
9005008884,269057,6/9/2013,Kids,Clothing,1,516,54.18,570.18,Flagship store
33500386612,274321,6/9/2013,Kids,Clothing,1,903,94.815,997.815,Flagship store
29706701777,274956,6/9/2013,Kids,Clothing,4,1293,543.06,5715.06,TeleShop
64428451030,266818,6/9/2013,Kids,Clothing,1,1241,130.3,1371.305,e-Shop
23212908047,268089,4/9/2013,Kids,Clothing,2,246,51.66,543.66,TeleShop
57732488780,271328,4/9/2013,Kids,Clothing,3,364,114.66,1206.66,MBR
80672080156,271485,4/9/2013,Kids,Clothing,-5,-1381,725.02,-7630.025,e-Shop
13556417551,268540,3/9/2013,Kids,Clothing,4,1359,570.78,6006.78,Flagship store
15387420335,269498,3/9/2013,Kids,Clothing,3,243,76.545,805.545,e-Shop
79341294410,275024,3/9/2013,Kids,Clothing,4,880,369.6,3889.6,e-Shop
96220754972,272497,3/9/2013,Kids,Clothing,3,89,28.035,295.035,e-Shop
48054643200,267470,2/9/2013,Kids,Clothing,2,1417,297.57,3131.57,Flagship store
41824117037,272217,2/9/2013,Kids,Clothing,5,1378,723.45,7613.45,Flagship store
24509135812,270549,2/9/2013,Kids,Clothing,1,1282,134.61,1416.61,MBR
52171148249,271062,2/9/2013,Kids,Clothing,1,1179,123.79,1302.795,e-Shop
32177435121,267162,2/9/2013,Kids,Clothing,-2,-117,24.57,-258.57,Flagship store
68230296146,271811,2/9/2013,Kids,Clothing,1,925,97.125,1022.125,e-Shop
79807778321,274795,2/9/2013,Kids,Clothing,5,191,100.27,1055.275,TeleShop
8742899897,267025,1/9/2013,Kids,Clothing,2,1066,223.86,2355.86,Flagship store
80672080156,271485,1/9/2013,Kids,Clothing,5,1381,725.02,7630.025,e-Shop
98954142537,273515,1/9/2013,Kids,Clothing,-2,-230,48.3,-508.3,e-Shop
69537964978,268026,1/9/2013,Kids,Clothing,2,440,92.4,972.4,TeleShop
92844887281,271241,1/9/2013,Kids,Clothing,-1,-1496,157.08,-1653.08,e-Shop
34152088184,271026,12/8/2013,Kids,Clothing,4,1069,448.98,4724.98,MBR
1084051279,269047,12/8/2013,Kids,Clothing,1,847,88.935,935.935,Flagship store
21132088083,270696,12/8/2013,Kids,Clothing,2,393,82.53,868.53,TeleShop
59518743316,271736,11/8/2013,Kids,Clothing,4,1030,432.6,4552.6,TeleShop
23310151653,275114,10/8/2013,Kids,Clothing,-4,-517,217.14,-2285.14,e-Shop
36831276579,274009,10/8/2013,Kids,Clothing,4,1056,443.52,4667.52,e-Shop
3165605982,272412,10/8/2013,Kids,Clothing,2,1472,309.12,3253.12,e-Shop
36515263702,270334,10/8/2013,Kids,Clothing,3,418,131.67,1385.67,e-Shop
5768335159,273096,10/8/2013,Kids,Clothing,3,979,308.38,3245.385,MBR
89394040821,273287,10/8/2013,Kids,Clothing,1,1250,131.25,1381.25,e-Shop
75032818961,274519,10/8/2013,Kids,Clothing,2,1070,224.7,2364.7,MBR
48968844034,273290,9/8/2013,Kids,Clothing,2,92,19.32,203.32,MBR
23310151653,275114,9/8/2013,Kids,Clothing,4,517,217.14,2285.14,e-Shop
80998105238,270641,9/8/2013,Kids,Clothing,3,1048,330.12,3474.12,e-Shop
19846365219,268681,8/8/2013,Kids,Clothing,2,354,74.34,782.34,Flagship store
8705300555,270004,8/8/2013,Kids,Clothing,3,965,303.97,3198.975,MBR
66293521940,271193,8/8/2013,Kids,Clothing,1,566,59.43,625.43,e-Shop
81581584927,271699,8/8/2013,Kids,Clothing,2,1052,220.92,2324.92,MBR
92447827421,270603,8/8/2013,Kids,Clothing,4,1118,469.56,4941.56,MBR
92814475704,267750,7/8/2013,Kids,Clothing,4,284,119.28,1255.28,Flagship store
37836787355,272661,6/8/2013,Kids,Clothing,2,1157,242.97,2556.97,e-Shop
39477606087,272666,6/8/2013,Kids,Clothing,5,1201,630.52,6635.525,e-Shop
25975666563,267320,5/8/2013,Kids,Clothing,1,334,35.07,369.07,e-Shop
23599365531,268109,5/8/2013,Kids,Clothing,4,1496,628.32,6612.32,MBR
84695330860,271500,5/8/2013,Kids,Clothing,5,600,315,3315,Flagship store
24739898056,274461,4/8/2013,Kids,Clothing,2,1116,234.36,2466.36,Flagship store
41297216255,267550,4/8/2013,Kids,Clothing,4,230,96.6,1016.6,e-Shop
6286983809,273831,4/8/2013,Kids,Clothing,4,907,380.94,4008.94,TeleShop
98129349518,273381,4/8/2013,Kids,Clothing,1,376,39.48,415.48,TeleShop
73159127527,267337,4/8/2013,Kids,Clothing,1,1090,114.45,1204.45,e-Shop
9953343748,266999,3/8/2013,Kids,Clothing,3,1346,423.99,4461.99,e-Shop
58793570564,268016,3/8/2013,Kids,Clothing,-5,-1270,666.75,-7016.75,e-Shop
45388057675,273482,3/8/2013,Kids,Clothing,5,779,408.97,4303.975,Flagship store
38322531864,271758,3/8/2013,Kids,Clothing,1,592,62.16,654.16,MBR
94341593707,271147,3/8/2013,Kids,Clothing,4,1306,548.52,5772.52,Flagship store
95196129585,273908,3/8/2013,Kids,Clothing,5,429,225.22,2370.225,e-Shop
94476108113,271175,3/8/2013,Kids,Clothing,5,220,115.5,1215.5,MBR
6426215224,272959,2/8/2013,Kids,Clothing,1,203,21.315,224.315,MBR
35386093747,267122,2/8/2013,Kids,Clothing,4,1144,480.48,5056.48,MBR
18221077774,270834,2/8/2013,Kids,Clothing,4,359,150.78,1586.78,MBR
8600143997,267160,2/8/2013,Kids,Clothing,1,1409,147.94,1556.945,Flagship store
55703817673,273325,2/8/2013,Kids,Clothing,2,205,43.05,453.05,e-Shop
45145431394,266992,2/8/2013,Kids,Clothing,1,1174,123.27,1297.27,MBR
76931938703,272002,2/8/2013,Kids,Clothing,1,1302,136.71,1438.71,TeleShop
35479816591,269365,1/8/2013,Kids,Clothing,2,576,120.96,1272.96,e-Shop
16165359,273203,1/8/2013,Kids,Clothing,2,580,121.8,1281.8,e-Shop
58793570564,268016,1/8/2013,Kids,Clothing,5,1270,666.75,7016.75,e-Shop
49797837310,268640,1/8/2013,Kids,Clothing,2,372,78.12,822.12,TeleShop
31995208412,268509,1/8/2013,Kids,Clothing,5,938,492.45,5182.45,TeleShop
36544982023,271417,11/7/2013,Kids,Clothing,3,695,218.92,2303.925,e-Shop
74447174973,275188,11/7/2013,Kids,Clothing,1,672,70.56,742.56,e-Shop
15103708771,267898,10/7/2013,Kids,Clothing,-5,-1472,772.8,-8132.8,TeleShop
36382417565,271867,10/7/2013,Kids,Clothing,3,1236,389.34,4097.34,e-Shop
16043576957,267542,10/7/2013,Kids,Clothing,3,517,162.85,1713.855,e-Shop
89287357590,271115,10/7/2013,Kids,Clothing,1,765,80.325,845.325,e-Shop
61056839937,272241,9/7/2013,Kids,Clothing,4,892,374.64,3942.64,e-Shop
98121935412,274877,9/7/2013,Kids,Clothing,-1,-1251,131.35,-1382.355,MBR
74529030761,269767,8/7/2013,Kids,Clothing,3,585,184.27,1939.275,TeleShop
52963835834,271398,6/7/2013,Kids,Clothing,5,1243,652.57,6867.575,MBR
33431561651,272843,6/7/2013,Kids,Clothing,2,406,85.26,897.26,e-Shop
98121935412,274877,6/7/2013,Kids,Clothing,1,1251,131.35,1382.355,MBR
81365073927,274544,6/7/2013,Kids,Clothing,2,235,49.35,519.35,e-Shop
27442140415,268943,4/7/2013,Kids,Clothing,5,1209,634.72,6679.725,e-Shop
20228979082,268369,4/7/2013,Kids,Clothing,2,1311,275.31,2897.31,Flagship store
91657993381,268456,4/7/2013,Kids,Clothing,3,531,167.26,1760.265,e-Shop
71720060407,270181,4/7/2013,Kids,Clothing,4,1210,508.2,5348.2,Flagship store
77308601183,268879,4/7/2013,Kids,Clothing,1,71,7.455,78.455,MBR
61500723552,273728,3/7/2013,Kids,Clothing,4,387,162.54,1710.54,e-Shop
7479365297,267176,3/7/2013,Kids,Clothing,4,155,65.1,685.1,e-Shop
89134405035,269593,3/7/2013,Kids,Clothing,1,692,72.66,764.66,TeleShop
58444213487,275162,2/7/2013,Kids,Clothing,2,914,191.94,2019.94,MBR
752342827,274260,1/7/2013,Kids,Clothing,3,1249,393.43,4140.435,TeleShop
82378150038,268093,1/7/2013,Kids,Clothing,5,517,271.42,2856.425,e-Shop
33386828412,269855,10/6/2013,Kids,Clothing,1,1239,130.09,1369.095,Flagship store
99195626802,269727,10/6/2013,Kids,Clothing,1,922,96.81,1018.81,e-Shop
68010856911,274166,9/6/2013,Kids,Clothing,2,355,74.55,784.55,MBR
14478986895,266853,8/6/2013,Kids,Clothing,1,241,25.305,266.305,e-Shop
33286054701,269054,8/6/2013,Kids,Clothing,3,227,71.505,752.505,Flagship store
30114850424,272145,8/6/2013,Kids,Clothing,5,961,504.52,5309.525,e-Shop
88679435832,267188,7/6/2013,Kids,Clothing,2,361,75.81,797.81,e-Shop
18247882638,271806,6/6/2013,Kids,Clothing,1,695,72.975,767.975,Flagship store
48144914878,275225,6/6/2013,Kids,Clothing,4,1291,542.22,5706.22,TeleShop
83430487904,269460,6/6/2013,Kids,Clothing,4,1332,559.44,5887.44,Flagship store
26789139197,272973,5/6/2013,Kids,Clothing,2,602,126.42,1330.42,e-Shop
60713522913,272317,5/6/2013,Kids,Clothing,5,1475,774.37,8149.375,Flagship store
59003679840,267756,5/6/2013,Kids,Clothing,1,934,98.07,1032.07,Flagship store
23175436338,268664,4/6/2013,Kids,Clothing,2,940,197.4,2077.4,TeleShop
81933808388,272118,4/6/2013,Kids,Clothing,3,1174,369.81,3891.81,e-Shop
12592164144,273543,3/6/2013,Kids,Clothing,4,851,357.42,3761.42,TeleShop
58808627772,269356,1/6/2013,Kids,Clothing,5,310,162.75,1712.75,Flagship store
52339139180,266822,1/6/2013,Kids,Clothing,1,1099,115.39,1214.395,TeleShop
62442064638,272513,12/5/2013,Kids,Clothing,5,400,210,2210,e-Shop
79988141985,269060,12/5/2013,Kids,Clothing,2,791,166.11,1748.11,Flagship store
88938305192,272261,11/5/2013,Kids,Clothing,4,568,238.56,2510.56,TeleShop
34454916141,273357,10/5/2013,Kids,Clothing,3,1355,426.82,4491.825,Flagship store
47484569585,274806,10/5/2013,Kids,Clothing,4,817,343.14,3611.14,MBR
15388942719,267462,10/5/2013,Kids,Clothing,5,658,345.45,3635.45,Flagship store
87641422809,268757,10/5/2013,Kids,Clothing,2,245,51.45,541.45,TeleShop
67784245526,270059,10/5/2013,Kids,Clothing,4,498,209.16,2201.16,e-Shop
67421745632,269135,10/5/2013,Kids,Clothing,1,1483,155.71,1638.715,Flagship store
89430978006,267390,10/5/2013,Kids,Clothing,1,1231,129.25,1360.255,e-Shop
89603354014,270541,9/5/2013,Kids,Clothing,1,634,66.57,700.57,MBR
85820546935,271430,9/5/2013,Kids,Clothing,5,1199,629.47,6624.475,e-Shop
80283848357,267661,9/5/2013,Kids,Clothing,1,1247,130.93,1377.935,e-Shop
56464270250,270895,8/5/2013,Kids,Clothing,4,1183,496.86,5228.86,MBR
58564434683,267429,8/5/2013,Kids,Clothing,3,1062,334.53,3520.53,e-Shop
90325748747,272127,8/5/2013,Kids,Clothing,4,536,225.12,2369.12,Flagship store
10077948543,269362,7/5/2013,Kids,Clothing,5,550,288.75,3038.75,e-Shop
81795658122,269612,7/5/2013,Kids,Clothing,5,465,244.12,2569.125,Flagship store
80313129730,275020,6/5/2013,Kids,Clothing,2,388,81.48,857.48,MBR
45320311557,269650,5/5/2013,Kids,Clothing,3,625,196.87,2071.875,e-Shop
66988079249,273477,5/5/2013,Kids,Clothing,5,1195,627.37,6602.375,MBR
48871905215,271813,4/5/2013,Kids,Clothing,3,285,89.775,944.775,Flagship store
12289166369,271527,3/5/2013,Kids,Clothing,5,676,354.9,3734.9,e-Shop
51641844227,271810,2/5/2013,Kids,Clothing,-1,-567,59.535,-626.535,Flagship store
20095912645,268093,2/5/2013,Kids,Clothing,4,106,44.52,468.52,TeleShop
42591572360,272961,2/5/2013,Kids,Clothing,4,370,155.4,1635.4,e-Shop
86188191051,274357,2/5/2013,Kids,Clothing,2,545,114.45,1204.45,TeleShop
36780065354,268119,1/5/2013,Kids,Clothing,5,325,170.62,1795.625,Flagship store
6736695132,273588,1/5/2013,Kids,Clothing,5,164,86.1,906.1,TeleShop
41017158838,271846,1/5/2013,Kids,Clothing,4,896,376.32,3960.32,e-Shop
51641844227,271810,1/5/2013,Kids,Clothing,1,567,59.535,626.535,Flagship store
69352026509,273726,1/5/2013,Kids,Clothing,1,1410,148.05,1558.05,MBR
70146500732,268983,12/4/2013,Kids,Clothing,5,589,309.22,3254.225,MBR
79977902094,268514,12/4/2013,Kids,Clothing,3,1285,404.77,4259.775,TeleShop
42064312982,271144,11/4/2013,Kids,Clothing,1,584,61.32,645.32,MBR
15797624493,270562,10/4/2013,Kids,Clothing,3,1440,453.6,4773.6,e-Shop
80419584487,269253,10/4/2013,Kids,Clothing,3,792,249.48,2625.48,e-Shop
72322764288,269313,10/4/2013,Kids,Clothing,5,418,219.45,2309.45,e-Shop
